Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,xG.1,xAG.1,xG+xAG,npxG.1,npxG+xAG.1,Matches,Season,League,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,npxG/Sh,G-xG,np:G-xG,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,xA,A-xAG,KP,1/3,PPA,CrsPA,SCA,SCA90,PassLive,PassDead,TO,Fld,Def,GCA,GCA90,PassLive.1,PassDead.1,TO.1,Sh.1,Fld.1,Def.1,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Tkl%,Lost,Blocks,Pass,Int,Tkl+Int,Clr,Err,Touches,Def Pen,Att Pen,Live,Succ,Succ%,Tkld,Tkld%,Carries,CPA,Mis,Dis,Rec,2CrdY,Fls,Off,Crs,PKwon,PKcon,OG,Recov,Won,Won%,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKA,PKsv,PKm,Save%.1,CK,PSxG,PSxG/SoT,PSxG+/-,/90,Thr,Launch%,AvgLen,Launch%.1,AvgLen.1,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,Dead,TB,Sw,TI,In,Out,Str,Mn/MP,Min%,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off.1
11,David Alaba,at AUT,DF,Real Madrid,29,1992,30,30,2642,29.4,2,3,5,2,0,0,2,0,1.6,1.6,2.2,3.8,40,154,76,0.07,0.10,0.17,0.07,0.17,0.06,0.07,0.13,0.06,0.13,Matches,2021-2022,Spain,21,7,33.3,0.72,0.24,0.10,0.29,21.8,7,0.09,+0.4,+0.4,1788,1968,90.9,29585,10903,831,870,95.5,804,859,93.6,102,161,63.4,3.0,+0.8,21,143,15,3,45,1.53,37,2,1,0,1,8,0.27,7,0,0,1,0,0,23,13,15,6,2,9,47.4,10,26,11,22,45,70,1,2189,200,41,2189,4,40.0,6,60.0,1529,5,18,3,1701,0,16,2,40,0,0,0,141,14,38.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,4,2,34,3,0,0,88,77.3,88,27,0,,0,2.30,60,26,+34,+1.16,-0.58,53.3,31.4,+21.9,+0.75,+0.06
12,Tomás Alarcón,cl CHI,MF,Cádiz,22,1999,23,16,1425,15.8,0,1,1,0,0,0,5,0,1.1,1.1,1.1,2.2,6,55,13,0.00,0.06,0.06,0.00,0.06,0.07,0.07,0.14,0.07,0.14,Matches,2021-2022,Spain,15,2,13.3,0.95,0.13,0.00,0.00,24.1,0,0.07,-1.1,-1.1,398,572,69.6,7977,2385,159,193,82.4,139,185,75.1,82,143,57.3,1.4,-0.1,14,41,7,4,28,1.77,14,12,1,0,1,2,0.13,0,2,0,0,0,0,31,20,17,10,4,10,32.3,21,19,12,30,61,31,0,747,55,9,747,4,50.0,4,50.0,331,2,15,10,361,0,19,1,64,0,2,0,107,15,44.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,2,15,3,14,14,0,62,41.7,81,9,7,19,5,0.96,12,23,-11,-0.69,-0.47,12.8,21.4,-8.6,-0.54,-0.54
13,Jordi Alba,es ESP,DF,Barcelona,32,1989,30,30,2644,29.4,2,10,12,2,0,0,11,0,1.5,1.5,7.1,8.7,47,291,213,0.07,0.34,0.41,0.07,0.41,0.05,0.24,0.29,0.05,0.29,Matches,2021-2022,Spain,31,6,19.4,1.06,0.20,0.06,0.33,23.2,1,0.05,+0.5,+0.5,2334,2795,83.5,36392,12699,1218,1329,91.6,868,995,87.2,154,273,56.4,5.8,+2.9,58,212,60,18,89,3.03,82,3,0,2,0,14,0.48,13,0,0,1,0,0,47,34,12,26,9,27,57.4,20,26,20,33,80,41,1,3031,82,68,3031,6,27.3,16,72.7,1738,9,25,4,2142,0,26,11,121,0,0,0,214,13,36.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,365,13,12,268,0,0,0,88,77.3,88,26,0,,1,2.00,54,32,+22,+0.75,-0.18,50.4,28.2,+22.2,+0.76,-0.03
14,Raúl Albiol,es ESP,DF,Villarreal,35,1985,28,28,2465,27.4,0,0,0,0,0,0,8,0,0.4,0.4,0.1,0.5,11,90,0,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.02,0.01,0.02,Matches,2021-2022,Spain,5,1,20.0,0.18,0.04,0.00,0.00,7.5,0,0.08,-0.4,-0.4,1339,1560,85.8,28053,9682,355,392,90.6,780,850,91.8,186,277,67.1,0.2,-0.1,4,63,1,0,10,0.37,9,0,0,0,0,2,0.07,1,0,0,1,0,0,26,15,20,5,1,14,77.8,4,24,9,21,47,126,1,1799,253,9,1799,3,75.0,1,25.0,1054,0,7,6,1167,0,18,2,3,0,0,0,137,41,60.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,0,12,1,0,0,0,88,72.1,88,26,0,,6,1.50,42,25,+17,+0.62,-0.23,42.3,29.6,+12.8,+0.47,-0.16
15,Paco Alcácer,es ESP,FW,Villarreal,27,1993,18,10,787,8.7,1,3,4,1,0,0,1,0,3.9,3.9,1.6,5.5,4,10,45,0.11,0.34,0.46,0.11,0.46,0.45,0.19,0.63,0.45,0.63,Matches,2021-2022,Spain,18,7,38.9,2.06,0.80,0.06,0.14,13.4,1,0.22,-2.9,-2.9,123,175,70.3,1444,197,73,99,73.7,25,33,75.8,5,8,62.5,1.2,+1.4,7,4,5,0,15,1.71,12,0,1,0,0,6,0.69,5,0,1,0,0,0,9,3,2,4,3,1,20.0,4,7,7,6,15,1,0,253,2,40,253,5,50.0,5,50.0,124,3,19,7,162,0,5,8,1,0,0,0,28,10,28.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,2,2,2,0,0,0,44,23.0,65,0,8,17,8,1.44,16,11,+5,+0.57,-0.15,13.9,10.9,+3.1,+0.35,-0.21
16,Rubén Alcaraz,es ESP,MF,Cádiz,30,1991,14,12,1105,12.3,2,0,2,2,0,0,7,0,1.3,1.3,0.9,2.3,26,87,21,0.16,0.00,0.16,0.16,0.16,0.11,0.08,0.18,0.11,0.18,Matches,2021-2022,Spain,23,6,26.1,1.87,0.49,0.09,0.33,23.1,5,0.06,+0.7,+0.7,556,667,83.4,10541,3267,247,267,92.5,201,226,88.9,91,138,65.9,1.2,-0.9,14,85,12,3,39,3.18,28,5,1,3,0,1,0.08,1,0,0,0,0,0,41,20,14,24,3,22,48.9,23,10,8,13,54,14,0,807,18,18,807,11,64.7,6,35.3,457,1,21,11,526,0,30,1,23,0,1,0,86,22,48.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,3,16,2,1,3,0,79,32.3,87,10,2,31,0,1.21,10,12,-2,-0.16,+0.38,14.6,12.7,+1.9,+0.15,+0.56
17,Omar Alderete,py PAR,DF,Valencia,24,1996,29,28,2403,26.7,2,0,2,2,0,0,15,0,0.8,0.8,0.1,1.0,17,89,3,0.07,0.00,0.07,0.07,0.07,0.03,0.01,0.04,0.03,0.04,Matches,2021-2022,Spain,18,5,27.8,0.67,0.19,0.11,0.40,16.7,0,0.05,+1.2,+1.2,580,961,60.4,13798,6805,153,200,76.5,276,378,73.0,141,350,40.3,0.5,-0.1,4,78,7,0,17,0.64,14,1,1,0,1,2,0.07,2,0,0,0,0,0,53,34,34,17,2,34,64.2,19,30,12,35,88,153,0,1292,185,25,1292,13,92.9,1,7.1,587,2,19,4,546,0,42,0,4,0,2,0,158,69,63.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,0,41,2,0,0,0,83,70.3,84,20,1,45,3,1.21,32,34,-2,-0.07,+0.19,26.7,32.1,-5.4,-0.20,+0.10
18,Iván Alejo,es ESP,"MF,FW",Cádiz,26,1995,20,11,1065,11.8,2,2,4,2,0,0,7,0,1.4,1.4,1.8,3.2,63,25,88,0.17,0.17,0.34,0.17,0.34,0.12,0.15,0.27,0.12,0.27,Matches,2021-2022,Spain,12,4,33.3,1.01,0.34,0.17,0.50,21.5,0,0.12,+0.6,+0.6,193,329,58.7,3129,1194,103,129,79.8,54,85,63.5,23,76,30.3,2.1,+0.2,20,19,23,23,38,3.21,33,1,3,0,0,4,0.34,3,0,1,0,0,0,33,15,21,10,2,15,34.1,29,12,12,8,41,17,0,513,21,21,513,15,34.9,28,65.1,300,6,40,17,329,0,37,5,97,0,1,0,74,11,47.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0,2,6,0,0,0,53,31.1,73,2,9,29,7,1.20,14,9,+5,+0.42,+1.23,11.8,12.4,-0.6,-0.05,+0.26
19,Carles Aleñá,es ESP,MF,Getafe,23,1998,33,30,2320,25.8,1,2,3,1,0,0,6,1,1.8,1.8,1.3,3.1,33,81,65,0.04,0.08,0.12,0.04,0.12,0.07,0.05,0.12,0.07,0.12,Matches,2021-2022,Spain,46,14,30.4,1.78,0.54,0.02,0.07,24.2,0,0.04,-0.8,-0.8,683,869,78.6,11604,2454,330,382,86.4,266,309,86.1,62,106,58.5,1.4,+0.7,20,66,14,5,64,2.48,50,2,2,6,0,4,0.16,4,0,0,0,0,0,27,19,11,13,3,9,18.8,39,21,19,15,42,16,0,1095,9,14,1095,17,48.6,18,51.4,660,1,45,32,778,0,50,1,44,0,0,0,129,13,34.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,2,10,2,5,5,0,70,67.8,76,6,3,15,1,1.12,23,20,+3,+0.12,+1.02,18.0,23.5,-5.6,-0.22,+0.09
20,Hugo Álvarez,es ESP,FW,Celta Vigo,18,2003,1,0,11,0.1,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,0,0,0,0.00,0.00,0.00,0.00,0.00,1.39,0.00,1.39,1.39,1.39,Matches,2021-2022,Spain,1,0,0.0,8.18,0.00,0.00,,11.5,0,0.17,-0.2,-0.2,1,3,33.3,12,0,1,3,33.3,0,0,,0,0,,0.0,0.0,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,0,1,0,1,0,0,0,,0,0,0,0,1,1,0,8,0,1,8,0,,0,,2,0,2,0,4,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,11,0.3,,0,1,11,5,3.00,0,0,0,0.00,0.00,0.3,0.0,+0.3,+2.18,+2.26
21,Yeray Álvarez,es ESP,DF,Athletic Club,26,1995,22,21,1860,20.7,0,0,0,0,0,0,6,0,0.5,0.5,0.1,0.6,16,64,4,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.03,0.02,0.03,Matches,2021-2022,Spain,7,0,0.0,0.34,0.00,0.00,,14.1,0,0.07,-0.5,-0.5,832,1019,81.6,16426,6655,290,322,90.1,436,484,90.1,98,180,54.4,0.3,-0.1,4,49,2,0,17,0.82,16,1,0,0,0,1,0.05,1,0,0,0,0,0,24,14,15,8,1,10,55.6,8,21,5,45,69,97,0,1242,159,13,1242,2,66.7,1,33.3,602,1,11,3,655,0,23,1,3,0,0,0,141,56,57.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,0,10,1,0,0,0,85,54.4,88,20,1,15,6,1.23,20,20,0,0.00,-0.40,27.4,19.5,+7.9,+0.38,+0.19
22,Dani Alves,br BRA,DF,Barcelona,38,1983,14,13,1098,12.2,1,3,4,1,0,0,2,1,0.3,0.3,2.3,2.5,33,72,25,0.08,0.25,0.33,0.08,0.33,0.02,0.19,0.21,0.02,0.21,Matches,2021-2022,Spain,5,2,40.0,0.41,0.16,0.20,0.50,31.4,0,0.06,+0.7,+0.7,915,1089,84.0,13852,4399,545,580,94.0,264,313,84.3,75,141,53.2,3.1,+0.7,22,85,27,15,34,2.79,26,7,0,1,0,4,0.33,4,0,0,0,0,0,30,19,13,13,4,14,53.8,12,10,7,11,41,10,2,1170,28,6,1170,12,100.0,0,0.0,701,0,10,6,796,0,27,0,75,0,1,0,98,9,52.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159,6,14,93,12,16,0,78,32.1,84,6,1,5,3,2.50,26,10,+16,+1.31,+0.77,20.1,10.7,+9.3,+0.76,0.00
23,Emmanuel Amankwaa Akurugu,gh GHA,DF,Getafe,19,2001,3,1,79,0.9,0,1,1,0,0,0,0,0,0.0,0.0,0.1,0.1,5,4,6,0.00,1.14,1.14,0.00,1.14,0.03,0.10,0.13,0.03,0.13,Matches,2021-2022,Spain,1,0,0.0,1.14,0.00,0.00,,22.2,0,0.03,0.0,0.0,26,39,66.7,425,161,11,15,73.3,12,18,66.7,2,4,50.0,0.0,+0.9,1,1,0,0,1,1.14,0,1,0,0,0,1,1.14,0,1,0,0,0,0,0,0,0,0,0,0,0.0,2,1,1,0,0,0,0,48,1,3,48,3,75.0,1,25.0,25,1,2,0,24,0,1,0,4,0,0,0,4,2,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,0,8,0,0,0,26,2.3,63,0,2,8,8,1.00,2,1,+1,+1.14,+1.38,0.6,1.0,-0.4,-0.42,-0.18
24,Amath,sn SEN,"FW,MF",Mallorca,25,1996,19,9,884,9.8,0,1,1,0,0,0,5,0,1.4,1.4,0.9,2.3,18,19,58,0.00,0.10,0.10,0.00,0.10,0.14,0.10,0.23,0.14,0.23,Matches,2021-2022,Spain,11,4,36.4,1.12,0.41,0.00,0.00,17.3,0,0.12,-1.4,-1.4,159,202,78.7,2044,508,89,107,83.2,44,54,81.5,7,8,87.5,0.5,+0.1,6,11,5,1,23,2.34,11,1,2,4,1,3,0.31,1,0,0,2,0,0,21,11,11,6,4,7,41.2,10,12,12,7,28,7,0,326,11,25,326,15,48.4,16,51.6,184,7,25,19,213,0,19,6,7,0,0,0,34,5,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2,0,3,0,0,0,47,25.8,68,1,10,27,4,0.89,10,13,-3,-0.31,+0.55,11.3,11.9,-0.7,-0.07,+0.28
25,Florin Andone,ro ROU,FW,Cádiz,28,1993,5,1,176,2.0,0,0,0,0,0,0,1,0,0.2,0.2,0.1,0.3,0,2,11,0.00,0.00,0.00,0.00,0.00,0.12,0.05,0.16,0.12,0.16,Matches,2021-2022,Spain,3,1,33.3,1.53,0.51,0.00,0.00,12.6,0,0.08,-0.2,-0.2,25,38,65.8,283,21,14,19,73.7,7,11,63.6,0,1,0.0,0.0,-0.1,3,2,0,0,4,2.05,3,0,1,0,0,0,0.00,0,0,0,0,0,0,1,1,1,0,0,0,0.0,1,2,2,0,1,1,0,62,1,7,62,2,100.0,0,0.0,32,0,9,3,43,0,3,3,0,0,0,0,6,7,38.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,0,0,0,0,0,35,5.1,66,0,4,28,14,0.20,1,7,-6,-3.07,-2.79,1.2,4.4,-3.2,-1.63,-1.48
26,José Ángel,es ESP,DF,Osasuna,31,1989,23,12,1083,12.0,1,1,2,1,0,0,2,1,0.2,0.2,1.5,1.7,22,98,35,0.08,0.08,0.17,0.08,0.17,0.02,0.13,0.14,0.02,0.14,Matches,2021-2022,Spain,11,3,27.3,0.91,0.25,0.09,0.33,27.3,0,0.02,+0.8,+0.8,590,785,75.2,12280,5279,242,278,87.1,228,298,76.5,117,191,61.3,1.8,-0.5,8,72,23,13,20,1.66,14,1,3,1,0,2,0.17,1,0,0,1,0,0,20,13,9,9,2,9,64.3,5,6,5,10,30,21,0,893,34,3,893,20,69.0,9,31.0,488,3,14,21,512,0,10,0,46,0,0,0,78,10,62.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154,0,32,131,0,0,0,47,31.7,78,4,11,13,12,1.04,14,20,-6,-0.50,-0.19,13.6,22.0,-8.4,-0.70,-0.65
27,Josep Antoni Gayá,es ESP,DF,Mallorca,21,2000,1,1,58,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,2021-2022,Spain,0,0,,0.00,0.00,,,,0,,0.0,0.0,23,28,82.1,347,131,8,11,72.7,9,10,90.0,2,2,100.0,0.0,0.0,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,1,1,1,3,1,36,11,0,36,0,,0,,15,0,1,0,21,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,0,0,0,0,58,1.7,58,0,0,,17,0.00,1,4,-3,-4.66,-4.01,0.8,1.9,-1.1,-1.73,-1.48
